TOA5,,,,
TIMESTAMP(UTC),Ux_6ft3in_Avg,Uy_6ft3in_Avg,Uz_6ft3in_Avg,Ts_6ft3in_Avg
TS,m/s,m/s,m/s,C
,Avg,Avg,Avg,Avg
12-11-10 16:08,-0.531,0.659,0.279,22.34
12-11-10 16:08,-1.014,0.523,0.043,21.09
12-11-10 16:08,-1.114,0.719,0.237,21.52
12-11-10 16:08,-1.29,0.07,-0.068,21.72
12-11-10 16:08,-1.023,0.321,0.107,22.15
12-11-10 16:08,-0.442,0.278,0.35,21.67
12-11-10 16:08,-0.71,0.374,0.374,21.75
12-11-10 16:08,-0.721,0.418,0.446,21.87
12-11-10 16:08,-1.324,0.955,0.232,21.95
12-11-10 16:08,-1.139,1.135,0.486,21.12
12-11-10 16:08,-1.5,0.795,-0.117,21.24
12-11-10 16:08,-0.901,0.23,-0.104,21.65
12-11-10 16:08,-0.93,0.578,-0.066,21.05
12-11-10 16:08,-0.971,0.446,0.105,21.42
12-11-10 16:08,-1.043,0.648,0.134,21.05
12-11-10 16:08,-1.195,0.357,-0.121,20.35
12-11-10 16:08,-1.204,0.694,-0.059,20.06
12-11-10 16:08,-1.328,0.744,0.206,20.12
12-11-10 16:08,-1.037,0.4,0.257,21.07
12-11-10 16:08,-0.891,0.082,-0.243,21.42
12-11-10 16:08,-0.991,0.446,0.266,21.06
12-11-10 16:08,-0.58,-0.116,0.337,21.16
12-11-10 16:08,-0.572,-0.113,0.023,21.03
12-11-10 16:08,-0.711,0.116,0.177,21.04
12-11-10 16:08,-0.66,0.167,0.106,21.64
12-11-10 16:08,-0.364,0.148,0.245,22.23
12-11-10 16:08,-0.999,0.485,0.112,20.85
12-11-10 16:08,-1.084,0.48,-0.029,19.53
12-11-10 16:08,-0.927,-0.012,-0.037,20.18
12-11-10 16:08,-0.687,0.161,-0.021,20.48
12-11-10 16:08,-1.098,0.138,-0.092,20.45
12-11-10 16:08,-0.708,0.134,0.347,20.83
12-11-10 16:08,-1.11,0.792,0.376,21.23
12-11-10 16:08,-1.603,0.755,0.012,20.56
12-11-10 16:08,-1.93,0.626,-0.212,20.1
12-11-10 16:08,-1.505,0.239,-0.017,20.19
12-11-10 16:09,-1.457,0.604,0.092,19.66
12-11-10 16:09,-1.097,0.107,0.296,19.89
12-11-10 16:09,-2.217,0.317,-0.321,19.97
12-11-10 16:09,-1.705,-0.141,0.483,20.39
12-11-10 16:09,-2.179,0.164,0.172,19.95
12-11-10 16:09,-1.761,0.595,0.146,20.15
12-11-10 16:09,-2.188,0.718,0.114,19.88
12-11-10 16:09,-1.676,0.445,-0.028,19.8
12-11-10 16:09,-1.543,-0.108,-0.092,20.17
12-11-10 16:09,-2.259,0.918,-0.072,19.42
12-11-10 16:09,-2.381,0.595,-0.356,19.4
12-11-10 16:09,-2.479,0.96,-0.274,18.77
12-11-10 16:09,-2.174,1.033,-0.143,19.01
12-11-10 16:09,-2.284,1.101,-0.116,19.23
12-11-10 16:09,-2.008,0.777,0.082,19.27
12-11-10 16:09,-1.7,1.01,0.35,19.53
12-11-10 16:09,-1.305,-0.004,-0.343,20.19
12-11-10 16:09,-1.749,0.863,0.206,20.45
12-11-10 16:09,-1.86,0.529,0.528,20.68
12-11-10 16:09,-2.336,0.422,-0.573,19.49
12-11-10 16:09,-2.926,1.383,-0.389,19.13
12-11-10 16:09,-3.144,1.342,-0.446,19.21
12-11-10 16:09,-2.246,1.275,-0.48,19.97
12-11-10 16:09,-2.021,2.076,-0.973,19.78
12-11-10 16:09,-1.718,1.747,-0.636,19.78
12-11-10 16:09,-1.78,1.63,0.034,20.27
12-11-10 16:09,-1.813,1.658,-0.053,20.62
12-11-10 16:09,-0.907,1.732,0.388,21.63
12-11-10 16:09,-1.615,2.021,0.33,21.38
12-11-10 16:09,-1.744,2.125,-0.063,18.9
12-11-10 16:09,-2.028,2.393,-0.142,18.9
12-11-10 16:09,-1.588,2.226,-0.069,19.15
12-11-10 16:09,-1.813,2.342,-0.13,19.1
12-11-10 16:09,-1.711,2.314,-0.033,19.19
12-11-10 16:09,-1.751,1.202,0.471,19.99
12-11-10 16:09,-1.961,2.201,0.174,19.66
12-11-10 16:09,-1.944,1.948,0.289,19.9
12-11-10 16:09,-1.801,1.497,0.249,20.2
12-11-10 16:09,-0.957,0.495,0.08,20.4
12-11-10 16:09,-0.726,0.166,0.051,20.86
12-11-10 16:09,-0.798,0.052,0.445,20.46
12-11-10 16:09,-1.73,0.864,-0.077,20.59
12-11-10 16:09,-2.381,0.954,-0.339,20.62
12-11-10 16:09,-2.023,0.231,0.4,20.94
12-11-10 16:09,-2.236,1.159,0.192,20.43
12-11-10 16:09,-2.291,0.733,-0.254,19.74
12-11-10 16:09,-2.374,1.004,-0.103,19.33
12-11-10 16:09,-1.955,0.278,-0.195,19.9
12-11-10 16:09,-2.096,0.299,0.372,20.11
12-11-10 16:09,-1.466,0.317,0.314,19.64
12-11-10 16:09,-2.116,0.445,-0.293,19.71
12-11-10 16:09,-2.415,0.883,-0.16,19.63
12-11-10 16:09,-2.2,0.954,-0.061,18.95
12-11-10 16:09,-2.119,0.598,-0.322,19.16
12-11-10 16:09,-2.128,0.906,-0.026,18.77
12-11-10 16:09,-1.573,0.22,0.041,19.37
12-11-10 16:09,-2.17,0.773,-0.21,18.86
12-11-10 16:09,-2.375,0.834,-0.453,19.06
12-11-10 16:09,-2.032,0.823,-0.107,18.99
12-11-10 16:09,-2.473,0.966,-0.032,19.08
12-11-10 16:10,-1.949,0.539,0.03,19.73
12-11-10 16:10,-2.486,-0.652,0.131,20.01
12-11-10 16:10,-2.081,0.651,-0.002,19.55
12-11-10 16:10,-1.804,0.483,0.075,19.84
12-11-10 16:10,-1.377,0.451,0.164,20.2
12-11-10 16:10,-1.218,-0.222,0.686,20.39
12-11-10 16:10,-1.312,0.178,0.101,20.43
12-11-10 16:10,-1.177,0.139,0.365,20.45
12-11-10 16:10,-1.42,-0.256,0.274,20.21
12-11-10 16:10,-1.637,-0.181,0.082,19.98
12-11-10 16:10,-1.276,0.416,-0.023,19.79
12-11-10 16:10,-2.5,-0.403,0.162,19.29
12-11-10 16:10,-2.41,-0.133,-0.025,18.9
12-11-10 16:10,-2.409,-0.425,0.253,19.46
12-11-10 16:10,-2.136,-0.144,0.275,20
12-11-10 16:10,-2.737,-0.24,0.235,19.72
12-11-10 16:10,-2.667,-0.381,0.044,19.55
12-11-10 16:10,-1.434,-0.192,0.385,19.59
12-11-10 16:10,-1.5,0.514,0.082,19.76
12-11-10 16:10,-1.032,-0.233,0.388,19.54
12-11-10 16:10,-0.686,0.146,0.312,19.37
12-11-10 16:10,-1.08,0.437,-0.136,19.29
12-11-10 16:10,-1.874,0.562,-0.228,19.21
12-11-10 16:10,-1.787,0.452,-0.306,19.27
12-11-10 16:10,-1.632,0.283,-0.368,20.02
12-11-10 16:10,-1.016,1.007,-0.293,20.51
12-11-10 16:10,-0.705,1.076,-0.471,20.46
12-11-10 16:10,-0.91,0.985,-0.25,20.04
12-11-10 16:10,-1.099,1.099,-0.053,20.37
12-11-10 16:10,-0.9,0.71,-0.132,20.01
12-11-10 16:10,-0.693,0.848,-0.368,20.32
12-11-10 16:10,-0.005,1.097,0.26,21.36
12-11-10 16:10,-0.199,1.087,-0.001,20.46
12-11-10 16:10,-0.284,1.15,-0.048,21.33
12-11-10 16:10,-0.25,0.949,-0.162,20.47
12-11-10 16:10,-0.334,0.907,-0.062,20.56
12-11-10 16:10,-0.084,1.465,-0.153,20.25
12-11-10 16:10,-0.468,1.904,0.097,20.31
12-11-10 16:10,-0.243,2.023,0.368,20.81
12-11-10 16:10,-0.341,2.499,0.331,20.32
12-11-10 16:10,-0.75,1.6,0.386,19.91
12-11-10 16:10,-1.211,1.941,0.11,20.76
12-11-10 16:10,-1.732,1.443,0.266,21.59
12-11-10 16:10,-1.965,0.76,-0.154,21.52
12-11-10 16:10,-1.97,0.847,0.103,20.62
12-11-10 16:10,-1.944,1.353,-0.087,19.27
12-11-10 16:10,-2.052,1.312,-0.419,18.76
12-11-10 16:10,-1.8,0.818,-0.201,18.82
12-11-10 16:10,-1.098,0.749,-0.223,18.86
12-11-10 16:10,-1.84,1.324,0.109,19.06
12-11-10 16:10,-2.218,1.607,-0.095,19.2
12-11-10 16:10,-2.165,1.596,-0.078,19.76
12-11-10 16:10,-1.165,2.133,0.115,20.95
12-11-10 16:10,-1.279,1.494,0.04,20.04
12-11-10 16:10,-1.806,1.888,-0.005,19.5
12-11-10 16:10,-1.94,1.598,-0.399,19.28
12-11-10 16:10,-2.028,1.888,-0.104,19.19
12-11-10 16:10,-1.928,1.985,0.076,19.65
12-11-10 16:10,-1.522,1.419,0.253,19.74
12-11-10 16:10,-0.945,0.875,0.466,20.17
12-11-10 16:11,-1.554,0.717,0.383,20.53
12-11-10 16:11,-2.686,1.581,0.387,20.05
12-11-10 16:11,-2.084,1.636,-0.012,19.34
12-11-10 16:11,-2.345,2.195,-0.123,20.16
12-11-10 16:11,-2.289,2.312,-0.115,19.65
12-11-10 16:11,-2.306,2.383,-0.181,19.48
12-11-10 16:11,-2.315,2.013,-0.055,19.47
12-11-10 16:11,-2.479,1.986,-0.05,18.96
12-11-10 16:11,-2.458,2.11,-0.488,19.48
12-11-10 16:11,-2.244,1.996,0.177,19.29
12-11-10 16:11,-2.065,1.883,-0.271,18.97
12-11-10 16:11,-2.131,1.7,-0.299,18.84
12-11-10 16:11,-1.989,1.605,-0.515,18.88
12-11-10 16:11,-1.53,1.451,-0.529,19.09
12-11-10 16:11,-1.436,1.717,-0.173,19.25
12-11-10 16:11,-1.023,1.918,-0.363,19.31
12-11-10 16:11,-1.176,1.954,-0.212,19.45
12-11-10 16:11,-1.025,1.986,0.064,19.56
12-11-10 16:11,-0.809,2.054,-0.2,19.4
12-11-10 16:11,-0.909,1.913,0.185,20.03
12-11-10 16:11,-1.003,1.786,0.147,19.6
12-11-10 16:11,-1.293,2.435,-0.12,19.42
12-11-10 16:11,-1.739,2.574,-0.002,19.71
12-11-10 16:11,-1.605,2.569,-0.128,19.68
12-11-10 16:11,-0.883,2.537,-0.326,19.29
12-11-10 16:11,-1.49,2.29,-0.175,19.62
12-11-10 16:11,-0.993,2.194,0.112,20.02
12-11-10 16:11,-1.182,2.305,-0.257,19.14
12-11-10 16:11,-1.642,2.154,0.449,19.56
12-11-10 16:11,-1.24,2.031,0.4,19.94
12-11-10 16:11,-0.991,1.899,-0.36,19.41
12-11-10 16:11,-0.882,1.875,-0.453,19.4
12-11-10 16:11,-1.083,2.262,-0.275,19.76
12-11-10 16:11,-1.041,1.369,-0.511,19.87
12-11-10 16:11,-2.013,1.306,-0.499,19.96
12-11-10 16:11,-1.437,1.977,-0.15,20.05
12-11-10 16:11,-1.097,1.405,0.283,19.96
12-11-10 16:11,-0.573,1.13,0.551,20.74
12-11-10 16:11,-0.897,1.462,0.159,20.84
12-11-10 16:11,-1.189,1.24,0.062,20.67
12-11-10 16:11,-0.908,1.379,0.215,20.96
12-11-10 16:11,-1.613,1.426,-0.102,19.82
12-11-10 16:11,-2.007,1.513,-0.217,19.74
12-11-10 16:11,-1.219,1.496,0.235,19.94
12-11-10 16:11,-0.59,1.043,0.177,20.44
12-11-10 16:11,-0.463,0.714,0.477,20.53
12-11-10 16:11,-0.352,-0.033,0.611,20.22
12-11-10 16:11,-0.179,0.445,0.939,21.25
12-11-10 16:11,-0.756,0.433,0.806,21.31
12-11-10 16:11,-1.711,0.867,0.069,20.9
12-11-10 16:11,-2.301,0.647,-0.453,19.65
12-11-10 16:11,-1.943,1.552,0.055,20.66
12-11-10 16:11,-2.325,1.605,-0.363,20.11
12-11-10 16:11,-2.754,1.66,-0.389,19.55
12-11-10 16:11,-1.956,1.707,-0.453,20.23
12-11-10 16:11,-0.996,1.768,0.295,20.59
12-11-10 16:11,-0.438,2.037,0.379,21.18
12-11-10 16:11,-0.192,2.109,-0.04,20.62
12-11-10 16:11,-0.198,1.904,0.131,20.32
12-11-10 16:11,-0.518,1.471,0.091,20.05
12-11-10 16:12,0.038,1.899,-0.046,20.1
12-11-10 16:12,-0.268,1.661,-0.448,20.34
12-11-10 16:12,0.007,1.232,-0.174,20.52
12-11-10 16:12,-0.012,1.248,0.116,21.16
12-11-10 16:12,0.22,1.269,-0.436,20.08
12-11-10 16:12,0.321,1.376,-0.289,20.15
12-11-10 16:12,0.551,1.394,-0.463,20.18
12-11-10 16:12,0.575,1.405,-0.225,20.29
12-11-10 16:12,0.605,1.053,-0.057,20.33
12-11-10 16:12,0.968,1.491,-0.226,19.95
12-11-10 16:12,1.344,1.343,0.091,19.99
12-11-10 16:12,1.143,1.284,-0.181,19.35
12-11-10 16:12,0.633,1.517,-0.217,19.62
12-11-10 16:12,0.583,1.578,-0.124,19.96
12-11-10 16:12,0.849,1.464,0.016,20.12
12-11-10 16:12,0.216,1.692,-0.191,20.55
12-11-10 16:12,0.667,1.907,0.144,21.15
12-11-10 16:12,0.397,1.637,0.134,21.46
12-11-10 16:12,0.086,1.655,0.142,21.52
12-11-10 16:12,-0.439,1.047,-0.066,21.48
12-11-10 16:12,-1.226,1.388,-0.051,21.23
12-11-10 16:12,-1.428,1.123,0.141,20.98
12-11-10 16:12,-0.788,1.56,-0.201,20.52
12-11-10 16:12,-0.616,1.707,-0.107,20.7
12-11-10 16:12,-0.366,1.424,-0.035,20.53
12-11-10 16:12,-1.024,1.381,-0.104,20.2
12-11-10 16:12,-1.102,1.375,-0.013,20.28
12-11-10 16:12,-1.002,1.2,0.069,19.97
12-11-10 16:12,-1.085,0.93,-0.185,20.22
12-11-10 16:12,-0.808,0.965,-0.574,19.81
12-11-10 16:12,-0.722,0.897,-0.06,19.96
12-11-10 16:12,-0.555,1.017,-0.007,20.52
12-11-10 16:12,-0.534,1.472,-0.068,21.1
12-11-10 16:12,-0.586,1.246,-0.106,20.92
12-11-10 16:12,-1.113,0.791,0.06,21.56
12-11-10 16:12,-1.556,0.391,-0.049,21.5
12-11-10 16:12,-2.263,0.91,-0.091,20.93
12-11-10 16:12,-1.704,1.1,-0.023,21.26
12-11-10 16:12,-1.266,1.626,0.418,20.97
12-11-10 16:12,-1.574,2,0.066,19.96
12-11-10 16:12,-1.669,1.631,0.068,19.95
12-11-10 16:12,-1.931,1.375,-0.008,20.83
12-11-10 16:12,-2.438,0.861,-0.628,20.79
12-11-10 16:12,-1.673,1.101,-0.734,19.54
12-11-10 16:12,-1.457,0.792,0.132,20.16
12-11-10 16:12,-1.822,0.938,0.122,21.47
12-11-10 16:12,-1.631,1.783,0.081,21.25
12-11-10 16:12,-2.08,0.843,0.361,20.9
12-11-10 16:12,-2.135,1.337,-0.134,20.39
12-11-10 16:12,-2.454,1.705,0.164,21.05
12-11-10 16:12,-2.346,1.93,0.198,19.92
12-11-10 16:12,-2.249,1.426,-0.131,20.2
12-11-10 16:12,-1.991,1.244,-0.033,19.79
12-11-10 16:12,-2.301,1.462,0.053,20
12-11-10 16:12,-1.973,1.413,0.111,20.6
12-11-10 16:12,-2.098,1.499,0.242,20.4
12-11-10 16:12,-2.691,1.368,0.251,20.2
12-11-10 16:12,-2.739,1.051,-0.201,19.81
12-11-10 16:12,-2.091,1.051,-0.169,19.68
12-11-10 16:12,-1.934,1.068,-0.173,19.34
12-11-10 16:13,-1.758,0.731,0.041,19.84
12-11-10 16:13,-1.929,0.9,0.028,20.05
12-11-10 16:13,-1.911,1.14,-0.028,19.78
12-11-10 16:13,-1.69,0.795,-0.188,19.53
12-11-10 16:13,-1.148,0.889,-0.224,19.28
12-11-10 16:13,-1.537,0.871,0.09,19.46
12-11-10 16:13,-1.472,0.6,-0.183,19.7
12-11-10 16:13,-1.344,1.003,0.184,19.63
12-11-10 16:13,-1.686,1.51,0.12,19.45
12-11-10 16:13,-2.319,1.474,-0.186,19.75
12-11-10 16:13,-2.426,1.683,-0.272,19.7
12-11-10 16:13,-1.572,2.353,-0.51,19.52
12-11-10 16:13,-1.588,1.883,0.059,20.36
12-11-10 16:13,-1.346,2.092,-0.574,19.63
12-11-10 16:13,-1.383,2.199,-0.405,19.71
12-11-10 16:13,-1.047,2.22,-0.536,20.05
12-11-10 16:13,-0.951,1.751,-0.429,19.93
12-11-10 16:13,-0.952,1.688,-0.133,19.79
12-11-10 16:13,-0.895,1.582,-0.347,19.8
12-11-10 16:13,-0.734,1.915,-0.639,19.94
12-11-10 16:13,-0.966,1.288,-0.278,20.15
12-11-10 16:13,-1.574,1.185,-0.181,20.22
12-11-10 16:13,-1.466,1.406,-0.208,20.48
12-11-10 16:13,-1.45,1.465,-0.041,20.65
12-11-10 16:13,-1.006,1.549,0.397,21.22
12-11-10 16:13,-0.705,1.857,-0.3,19.73
12-11-10 16:13,-0.778,2.218,-0.382,20.24
12-11-10 16:13,-0.428,2.325,-0.21,20.4
12-11-10 16:13,-0.541,2.623,-0.179,19.83
12-11-10 16:13,-0.962,1.937,0.62,20.51
12-11-10 16:13,-0.956,2.377,-0.304,19.41
12-11-10 16:13,-1.314,1.99,-0.357,19.1
12-11-10 16:13,-1.44,1.945,-0.038,19.09
12-11-10 16:13,-1.134,1.536,-0.314,19.23
12-11-10 16:13,-0.737,1.684,-0.089,19.31
12-11-10 16:13,-1.152,1.51,0.231,20.25
12-11-10 16:13,-0.708,2.373,-0.023,20.37
12-11-10 16:13,-0.703,2.088,-0.054,20.55
12-11-10 16:13,-0.228,2.374,0.225,20.85
12-11-10 16:13,-0.483,3.273,-0.071,19.95
12-11-10 16:13,-0.601,3.074,-0.544,19.62
12-11-10 16:13,-0.246,2.787,-0.016,19.83
12-11-10 16:13,-0.722,2.719,0.014,20.41
12-11-10 16:13,-0.613,3.32,-0.271,19
12-11-10 16:13,-1.17,4.058,-0.274,19.25
12-11-10 16:13,-0.633,4.094,-0.003,19.56
12-11-10 16:13,-0.688,4.235,-0.118,19.64
12-11-10 16:13,-1.227,4.256,-0.237,19.38
12-11-10 16:13,-1.372,4.627,-0.153,19.48
12-11-10 16:13,-1.109,3.985,-0.025,19.52
12-11-10 16:13,-1.199,4.309,-0.267,18.77
12-11-10 16:13,-1.069,4.529,-0.314,18.93
12-11-10 16:13,-0.934,4.343,-0.088,18.52
12-11-10 16:13,-1.007,3.78,-0.249,18.25
12-11-10 16:13,-1.005,3.413,0.089,18.72
12-11-10 16:13,-0.828,3.906,-0.085,19.16
12-11-10 16:13,-1.102,3.902,0.128,19.49
12-11-10 16:13,-1.098,3.86,-0.216,19.01
12-11-10 16:13,-0.994,4.167,-0.098,19.08
12-11-10 16:13,-0.953,3.924,-0.117,19.07
12-11-10 16:14,-0.464,3.526,-0.162,18.77
12-11-10 16:14,-0.394,3.167,-0.195,18.43
12-11-10 16:14,-0.212,2.837,-0.289,19.15
12-11-10 16:14,0.108,2.058,-0.118,19.63
12-11-10 16:14,-0.135,2.08,0.277,20.35
12-11-10 16:14,0.006,2.679,-0.45,19.49
12-11-10 16:14,-1.028,3.648,0.247,19.63
12-11-10 16:14,-0.998,3.893,0.018,19
12-11-10 16:14,-1.208,4.239,-0.284,18.72
12-11-10 16:14,-1.222,4.152,-0.401,19.09
12-11-10 16:14,-1.497,4.122,-0.256,19.56
12-11-10 16:14,-0.841,3.329,-0.699,19.18
12-11-10 16:14,-0.183,3.559,-0.326,19.69
12-11-10 16:14,-0.434,2.971,-0.391,19.15
12-11-10 16:14,-0.497,3.166,-0.031,19.84
12-11-10 16:14,-0.357,3.331,0.033,19.27
12-11-10 16:14,0.044,3.715,-0.326,19.42
12-11-10 16:14,0.284,3.596,0.458,19.56
12-11-10 16:14,-0.494,3.338,-0.95,18.98
12-11-10 16:14,-0.223,2.383,-0.4,18.83
12-11-10 16:14,0.204,1.11,0.126,18.92
12-11-10 16:14,-0.263,1.552,0.441,18.91
12-11-10 16:14,-0.813,1.817,0.345,18.95
12-11-10 16:14,-1.026,1.233,-0.193,19.09
12-11-10 16:14,-0.845,1.09,0.001,19.03
12-11-10 16:14,-0.045,1.803,0.109,19.04
12-11-10 16:14,0.334,2.001,-0.219,19.18
12-11-10 16:14,0.025,1.711,-0.176,19.26
12-11-10 16:14,-0.053,2.344,0.028,19.82
12-11-10 16:14,-0.276,1.765,0.309,20.21
12-11-10 16:14,-1.19,1.588,0.221,20.09
12-11-10 16:14,-1.597,2.184,0.196,19.07
12-11-10 16:14,-0.806,2.306,0.184,19.21
12-11-10 16:14,-1.096,1.991,0.226,19.48
12-11-10 16:14,-1.439,1.5,0.03,19.71
12-11-10 16:14,-2.955,2.884,0.347,19.55
12-11-10 16:14,-1.881,3.166,-0.327,19.14
12-11-10 16:14,-1.942,3.229,-0.455,18.49
12-11-10 16:14,-1.918,2.931,-0.058,19.05
12-11-10 16:14,-1.69,2.771,-0.034,18.9
12-11-10 16:14,-1.971,2.728,-0.157,18.81
12-11-10 16:14,-2.019,2.533,-0.132,18.95
12-11-10 16:14,-1.632,2.938,-0.084,18.61
12-11-10 16:14,-1.69,2.638,-0.145,18.54
12-11-10 16:14,-1.828,2.678,-0.206,18.53
12-11-10 16:14,-1.591,2.428,-0.255,18.52
12-11-10 16:14,-1.542,2.584,-0.391,18.7
12-11-10 16:14,-1.603,2.871,-0.481,18.88
12-11-10 16:14,-1.476,2.587,-0.445,19.14
12-11-10 16:14,-1.319,2.813,0.13,19.41
12-11-10 16:14,-0.838,2.825,-0.142,18.79
12-11-10 16:14,-0.561,2.481,0.201,19.41
12-11-10 16:14,-0.647,1.897,0.376,20.07
12-11-10 16:14,-0.854,1.308,0.31,20.8
12-11-10 16:14,-0.877,1.979,-0.166,19.61
12-11-10 16:14,-1.139,1.474,-0.112,20.17
12-11-10 16:14,-1.309,1.183,0.358,20.62
12-11-10 16:14,-1.605,1.008,0.366,20.4
12-11-10 16:14,-1.139,1.213,0.493,20.72
12-11-10 16:14,-0.93,2.001,0.102,19.8
12-11-10 16:15,-0.991,2.332,-0.377,19.85
12-11-10 16:15,-0.817,2.491,-0.182,19.18
12-11-10 16:15,-0.521,2.861,-0.158,19.43
12-11-10 16:15,-0.974,2.58,-0.192,19.38
12-11-10 16:15,-0.679,2.315,-0.074,19.59
12-11-10 16:15,-0.95,2.332,-0.051,19.36
12-11-10 16:15,-1.001,2.944,-0.426,19.56
12-11-10 16:15,-0.526,2.846,0.027,19.68
12-11-10 16:15,-0.5,2.625,0.21,19.6
12-11-10 16:15,-0.538,3.028,0.143,19.61
12-11-10 16:15,-0.532,2.795,0.079,19.39
12-11-10 16:15,-0.428,2.553,-0.222,19.34
12-11-10 16:15,-0.447,2.325,-0.226,19.51
12-11-10 16:15,-0.4,1.79,0.402,19.88
12-11-10 16:15,-0.6,2.192,0.122,19.81
12-11-10 16:15,-0.111,2.301,0.246,20.49
12-11-10 16:15,-0.059,2.452,-0.235,19.8
12-11-10 16:15,-0.273,2.07,-0.236,19.41
12-11-10 16:15,-0.944,1.486,0.21,20.3
12-11-10 16:15,-0.914,1.356,0.449,20.97
12-11-10 16:15,-0.617,1.663,0.233,20.64
12-11-10 16:15,-1.057,1.207,0.269,20.25
12-11-10 16:15,-2.049,0.971,-0.024,20.69
12-11-10 16:15,-2.185,1.419,-0.163,20.7
12-11-10 16:15,-2.762,1.448,0.349,20.2
12-11-10 16:15,-2.73,2.069,-0.046,20.8
12-11-10 16:15,-2.08,2.595,0.109,20.11
12-11-10 16:15,-1.88,2.402,0.405,21.16
12-11-10 16:15,-2.506,2.561,0.178,19.8
12-11-10 16:15,-2.122,2.165,0.233,19.4
12-11-10 16:15,-1.944,2.665,0.017,19.3
12-11-10 16:15,-1.88,2.175,-0.28,19.49
12-11-10 16:15,-2.31,1.945,0.396,20.22
12-11-10 16:15,-1.642,1.886,-0.029,20.41
12-11-10 16:15,-1.902,1.706,0.018,19.85
12-11-10 16:15,-1.642,1.211,0.051,19.86
12-11-10 16:15,-2.187,1.405,0.053,19.98
12-11-10 16:15,-2.281,1.883,0.064,19.87
12-11-10 16:15,-1.793,1.638,-0.374,20.33
12-11-10 16:15,-1.427,1.781,0.224,21.21
12-11-10 16:15,-1.229,1.157,0.369,20.92
12-11-10 16:15,-0.939,1.229,0.321,21.51
12-11-10 16:15,-0.461,0.8,0.811,22.15
12-11-10 16:15,-0.597,1.15,0.678,22.03
12-11-10 16:15,-0.839,0.943,0.62,21.96
12-11-10 16:15,-0.42,0.997,0.801,21.67
12-11-10 16:15,-0.543,1.589,0.367,22.17
12-11-10 16:15,-0.395,1.399,0.268,22.09
12-11-10 16:15,-1.182,1.545,-0.05,20.54
12-11-10 16:15,-1.846,1.725,0.023,20.53
12-11-10 16:15,-2.162,1.954,0.038,19.52
12-11-10 16:15,-2.073,1.844,-0.035,19.45
12-11-10 16:15,-2.04,1.618,0.2,19.69
12-11-10 16:15,-2.315,2.034,-0.156,19.19
12-11-10 16:15,-2.308,1.868,-0.249,19.19
12-11-10 16:15,-2.261,1.948,0.053,19.62
12-11-10 16:15,-2.16,1.872,0.175,19.38
12-11-10 16:15,-1.699,1.591,-0.077,19.24
12-11-10 16:15,-1.493,1.155,0.051,19.03
12-11-10 16:15,-2.017,1.398,0.212,19.29
12-11-10 16:16,-2.337,1.199,0.016,19.05
12-11-10 16:16,-2.093,1.046,-0.064,18.96
12-11-10 16:16,-1.474,1.137,-0.327,18.87
12-11-10 16:16,-1.463,1.054,-0.277,18.99
12-11-10 16:16,-1.703,1.43,-0.246,19.48
12-11-10 16:16,-1.524,1.672,-0.097,19.63
12-11-10 16:16,-1.655,1.499,-0.104,19.48
12-11-10 16:16,-1.988,1.226,-0.271,19.07
12-11-10 16:16,-1.879,1.31,-0.287,19.01
12-11-10 16:16,-2.097,1.326,-0.068,19.15
12-11-10 16:16,-2.811,1.367,-0.223,19.69
12-11-10 16:16,-2.591,1.48,-0.419,19.15
12-11-10 16:16,-2.476,1.646,0.161,19.52
12-11-10 16:16,-2.448,1.238,-0.417,19.14
12-11-10 16:16,-2.103,1.136,-0.224,19.24
12-11-10 16:16,-1.737,1.001,-0.049,19.56
12-11-10 16:16,-2.114,-0.457,0.342,20.81
12-11-10 16:16,-1.206,-0.175,0.787,20.38
12-11-10 16:16,-1.285,0.746,0.455,20.75
12-11-10 16:16,-2.524,1.521,-0.021,19.81
12-11-10 16:16,-3.199,1.851,-0.161,18.86
12-11-10 16:16,-2.972,1.556,-0.164,18.53
12-11-10 16:16,-2.656,1.628,-0.244,18.71
12-11-10 16:16,-2.524,1.622,0.108,19.48
12-11-10 16:16,-2.96,1.511,-0.189,19.14
12-11-10 16:16,-2.749,1.289,-0.161,19.05
12-11-10 16:16,-2.459,1.418,-0.156,19.91
12-11-10 16:16,-2.141,1.445,0.086,20.34
12-11-10 16:16,-1.302,0.955,0.363,20.87
12-11-10 16:16,-1.428,1.137,0.348,20.43
12-11-10 16:16,-1.48,0.8,-0.043,20.8
12-11-10 16:16,-1.096,0.399,0.168,20.75
12-11-10 16:16,-0.618,0.859,0.2,20.65
12-11-10 16:16,-1.065,0.847,0.442,20.99
12-11-10 16:16,-2.607,1.205,0.212,20.4
12-11-10 16:16,-2.089,1.303,0.056,20.29
12-11-10 16:16,-1.42,1.521,0.157,20.88
12-11-10 16:16,-1.778,1.93,0.12,20.97
12-11-10 16:16,-1.555,1.978,0.397,20.89
12-11-10 16:16,-0.78,3.075,0.442,20.56
12-11-10 16:16,-1.19,1.245,0.694,21.25
12-11-10 16:16,-0.884,1.357,0.81,21.36
12-11-10 16:16,-1.627,1.804,0.191,20.97
12-11-10 16:16,-1.415,2.113,0.106,20.42
12-11-10 16:16,-1.722,2.284,-0.574,19.66
12-11-10 16:16,-2.462,1.722,-0.476,19.77
12-11-10 16:16,-2.234,1.291,-0.155,20.04
12-11-10 16:16,-2.169,1.383,0.318,20.39
